88888,529,1076,999999
88888,521,1076,999999
88888,513,1078,999999
88888,500,1080,999999
88888,488,1082,999999
88888,476,1084,999999
88888,466,1088,999999
88888,455,1092,999999
88888,445,1098,999999
88888,435,1102,999999
88888,425,1106,999999
88888,417,1112,999999
88888,408,1117,999999
88888,400,1123,999999
88888,392,1127,999999
88888,386,1131,999999
88888,378,1137,999999
88888,372,1141,999999
88888,367,1143,999999
88888,363,1149,999999
88888,355,1155,999999
88888,347,1161,999999
88888,341,1168,999999
88888,333,1174,999999
88888,329,1178,999999
88888,322,1182,999999
88888,314,1190,999999
88888,306,1198,999999
88888,298,1204,999999
88888,292,1213,999999
88888,284,1221,999999
88888,278,1229,999999
88888,271,1237,999999
88888,263,1245,999999
88888,255,1251,999999
88888,247,1260,999999
88888,249,1268,999999
88888,253,1278,999999
88888,257,1288,999999
88888,261,1298,999999
88888,265,1309,999999
88888,267,1319,999999
88888,271,1329,999999
88888,271,1339,999999
88888,271,1348,999999
88888,271,1358,999999
88888,267,1364,999999
88888,259,1372,999999
88888,251,1376,999999
88888,243,1378,999999
88888,233,1376,999999
88888,226,1372,999999
88888,218,1368,999999
88888,214,1360,999999
88888,210,1354,999999
88888,206,1345,999999
88888,202,1337,999999
88888,198,1333,999999
88888,190,1335,999999
88888,183,1341,999999
88888,179,1350,999999
88888,177,1358,999999
88888,175,1364,999999
88888,175,1370,999999
88888,173,1376,999999
88888,173,1384,999999
88888,171,1392,999999
88888,167,1397,999999
88888,165,1403,999999
88888,161,1409,999999
88888,157,1415,999999
88888,151,1419,999999
88888,143,1423,999999
88888,132,1423,999999
88888,124,1423,999999
88888,114,1419,999999
88888,108,1413,999999
88888,106,1409,999999
88888,104,1401,999999
88888,104,1392,999999
88888,106,1382,999999
88888,108,1374,999999
88888,108,1364,999999
88888,110,1352,999999
88888,110,1343,999999
88888,108,1333,999999
88888,102,1331,999999
88888,94,1331,999999
88888,87,1333,999999
88888,79,1339,999999
88888,71,1343,999999
88888,63,1348,999999
88888,57,1350,999999
88888,49,1350,999999
88888,40,1348,999999
88888,32,1348,999999
88888,26,1343,999999
88888,20,1337,999999
88888,16,1333,999999
88888,14,1325,999999
88888,12,1319,999999
88888,14,1311,999999
88888,16,1307,999999
88888,20,1300,999999
88888,24,1292,999999
88888,30,1288,999999
88888,36,1286,999999
88888,44,1284,999999
88888,53,1280,999999
88888,63,1278,999999
88888,71,1276,999999
88888,75,1270,999999
88888,77,1264,999999
88888,69,1262,999999
88888,63,1260,999999
88888,55,1258,999999
88888,49,1253,999999
88888,42,1253,999999
88888,36,1253,999999
88888,32,1251,999999
88888,28,1249,999999
88888,24,1245,999999
88888,18,1241,999999
88888,18,1235,999999
88888,16,1229,999999
88888,16,1223,999999
88888,16,1219,999999
88888,16,1213,999999
88888,20,1204,999999
88888,24,1198,999999
88888,28,1196,999999
88888,36,1190,999999
88888,42,1188,999999
88888,49,1188,999999
88888,53,1188,999999
88888,61,1188,999999
88888,67,1192,999999
88888,73,1192,999999
88888,79,1196,999999
88888,87,1200,999999
88888,96,1204,999999
88888,102,1209,999999
88888,110,1204,999999
88888,120,1200,999999
88888,128,1196,999999
88888,134,1196,999999
88888,141,1194,999999
88888,151,1192,999999
88888,157,1190,999999
88888,165,1188,999999
88888,175,1190,999999
88888,183,1192,999999
88888,192,1184,999999
88888,198,1180,999999
88888,202,1174,999999
88888,206,1168,999999
88888,210,1161,999999
88888,216,1157,999999
88888,220,1149,999999
88888,222,1141,999999
88888,226,1137,999999
88888,231,1135,999999
88888,235,1131,999999
88888,237,1123,999999
88888,243,1119,999999
88888,247,1110,999999
88888,253,1104,999999
88888,257,1098,999999
88888,261,1092,999999
88888,267,1086,999999
88888,271,1080,999999
88888,275,1074,999999
88888,280,1067,999999
88888,284,1065,999999
88888,288,1059,999999
88888,292,1057,999999
88888,294,1053,999999
88888,298,1049,999999
88888,302,1045,999999
88888,306,1041,999999
88888,310,1037,999999
88888,314,1033,999999
88888,318,1029,999999
88888,322,1027,999999
88888,325,1022,999999
88888,327,1020,999999
88888,329,1018,999999
88888,331,1016,999999
88888,335,1014,999999
88888,337,1012,999999
88888,339,1008,999999
88888,341,1006,999999
88888,345,1002,999999
88888,347,1000,999999
88888,351,996,999999
88888,355,992,999999
88888,359,988,999999
88888,363,988,999999
88888,367,984,999999
88888,370,982,999999
88888,372,978,999999
88888,376,975,999999
88888,380,971,999999
88888,386,969,999999
88888,392,967,999999
88888,398,961,999999
88888,404,959,999999
88888,408,955,999999
88888,414,949,999999
88888,423,945,999999
88888,425,943,999999
88888,431,939,999999
88888,435,939,999999
88888,441,935,999999
88888,449,930,999999
88888,457,926,999999
88888,466,922,999999
88888,470,916,999999
88888,468,908,999999
88888,468,900,999999
88888,466,896,999999
88888,466,890,999999
88888,457,849,999999
88888,449,794,999999
88888,437,726,999999
88888,431,683,999999
88888,431,675,999999
88888,431,665,999999
88888,429,657,999999
88888,429,650,999999
88888,429,642,999999
88888,429,634,999999
88888,427,626,999999
88888,429,620,999999
88888,427,616,999999
88888,427,607,999999
88888,425,601,999999
88888,423,593,999999
88888,421,581,999999
88888,421,567,999999
88888,421,554,999999
88888,421,542,999999
88888,419,530,999999
88888,419,518,999999
88888,419,505,999999
88888,419,493,999999
88888,419,483,999999
88888,417,473,999999
88888,417,462,999999
88888,417,452,999999
88888,417,442,999999
88888,414,436,999999
88888,414,430,999999
88888,414,419,999999
88888,412,409,999999
88888,412,399,999999
88888,410,391,999999
88888,410,383,999999
88888,410,379,999999
88888,408,372,999999
88888,408,370,999999
88888,408,364,999999
88888,408,358,999999
88888,406,354,999999
88888,406,350,999999
88888,404,336,999999
88888,404,323,999999
88888,404,315,999999
88888,404,307,999999
88888,404,299,999999
88888,404,287,999999
88888,402,280,999999
88888,404,270,999999
88888,404,262,999999
88888,404,254,999999
88888,404,246,999999
88888,404,235,999999
88888,406,225,999999
88888,404,213,999999
88888,408,205,999999
88888,408,195,999999
88888,408,184,999999
88888,410,174,999999
88888,406,168,999999
88888,400,164,999999
88888,392,160,999999
88888,386,154,999999
88888,378,152,999999
88888,374,150,999999
88888,367,148,999999
88888,363,143,999999
88888,355,141,999999
88888,347,139,999999
88888,339,139,999999
88888,331,137,999999
88888,325,133,999999
88888,320,133,999999
88888,314,129,999999
88888,306,127,999999
88888,302,125,999999
88888,296,121,999999
88888,292,117,999999
88888,286,111,999999
88888,278,105,999999
88888,273,96,999999
88888,271,88,999999
88888,271,80,999999
88888,271,68,999999
88888,275,64,999999
88888,278,58,999999
88888,280,53,999999
88888,284,49,999999
88888,290,43,999999
88888,296,39,999999
88888,304,35,999999
88888,314,39,999999
88888,318,31,999999
88888,325,27,999999
88888,331,23,999999
88888,341,21,999999
88888,347,21,999999
88888,353,21,999999
88888,361,23,999999
88888,365,27,999999
88888,370,29,999999
88888,374,35,999999
88888,378,43,999999
88888,386,37,999999
88888,392,33,999999
88888,400,29,999999
88888,406,25,999999
88888,412,25,999999
88888,419,23,999999
88888,427,21,999999
88888,433,21,999999
88888,441,23,999999
88888,447,23,999999
88888,455,29,999999
88888,462,33,999999
88888,472,33,999999
88888,478,37,999999
88888,486,39,999999
88888,494,41,999999
88888,500,43,999999
88888,506,47,999999
88888,517,51,999999
88888,525,58,999999
88888,533,66,999999
88888,539,72,999999
88888,547,80,999999
88888,553,90,999999
88888,558,103,999999
88888,560,115,999999
88888,560,127,999999
88888,560,137,999999
88888,560,148,999999
88888,560,158,999999
88888,562,168,999999
88888,562,176,999999
88888,564,184,999999
88888,564,195,999999
88888,568,205,999999
88888,568,213,999999
88888,570,219,999999
88888,570,229,999999
88888,570,240,999999
88888,574,250,999999
88888,576,258,999999
88888,576,266,999999
88888,578,278,999999
88888,582,289,999999
88888,582,297,999999
88888,584,307,999999
88888,586,317,999999
88888,588,327,999999
88888,590,338,999999
88888,594,348,999999
88888,596,356,999999
88888,598,366,999999
88888,601,372,999999
88888,609,374,999999
88888,615,368,999999
88888,621,368,999999
88888,625,366,999999
88888,631,364,999999
88888,641,362,999999
88888,650,362,999999
88888,658,362,999999
88888,668,362,999999
88888,676,362,999999
88888,686,362,999999
88888,695,362,999999
88888,703,364,999999
88888,713,366,999999
88888,721,366,999999
88888,729,370,999999
88888,735,372,999999
88888,744,374,999999
88888,752,374,999999
88888,762,374,999999
88888,772,372,999999
88888,776,366,999999
88888,776,358,999999
88888,780,350,999999
88888,782,344,999999
88888,787,338,999999
88888,787,329,999999
88888,789,323,999999
88888,791,317,999999
88888,793,311,999999
88888,793,305,999999
88888,797,297,999999
88888,799,291,999999
88888,801,278,999999
88888,805,268,999999
88888,807,258,999999
88888,809,250,999999
88888,811,242,999999
88888,813,233,999999
88888,815,225,999999
88888,817,217,999999
88888,819,211,999999
88888,821,201,999999
88888,823,195,999999
88888,825,186,999999
88888,829,178,999999
88888,829,170,999999
88888,834,160,999999
88888,834,152,999999
88888,838,143,999999
88888,842,133,999999
88888,844,125,999999
88888,850,115,999999
88888,850,105,999999
88888,852,96,999999
88888,858,86,999999
88888,864,78,999999
88888,870,74,999999
88888,876,70,999999
88888,883,64,999999
88888,889,58,999999
88888,895,51,999999
88888,901,45,999999
88888,909,37,999999
88888,915,33,999999
88888,924,27,999999
88888,932,21,999999
88888,940,17,999999
88888,950,11,999999
88888,960,6,999999
88888,971,9,999999
88888,979,9,999999
88888,985,13,999999
88888,993,19,999999
88888,997,23,999999
88888,1001,27,999999
88888,1005,31,999999
88888,1007,39,999999
88888,1009,43,999999
88888,1015,31,999999
88888,1020,31,999999
88888,1026,31,999999
88888,1036,31,999999
88888,1044,33,999999
88888,1052,33,999999
88888,1058,41,999999
88888,1065,49,999999
88888,1069,58,999999
88888,1071,66,999999
88888,1077,60,999999
88888,1085,58,999999
88888,1089,62,999999
88888,1093,66,999999
88888,1095,74,999999
88888,1095,82,999999
88888,1095,92,999999
88888,1089,101,999999
88888,1083,109,999999
88888,1075,119,999999
88888,1067,125,999999
88888,1056,133,999999
88888,1048,137,999999
88888,1040,143,999999
88888,1032,148,999999
88888,1022,154,999999
88888,1015,158,999999
88888,1005,162,999999
88888,997,168,999999
88888,991,176,999999
88888,991,186,999999
88888,989,193,999999
88888,987,199,999999
88888,985,203,999999
88888,985,209,999999
88888,985,217,999999
88888,985,223,999999
88888,981,229,999999
88888,981,240,999999
88888,979,250,999999
88888,979,258,999999
88888,977,270,999999
88888,977,282,999999
88888,975,295,999999
88888,973,309,999999
88888,971,317,999999
88888,971,327,999999
88888,971,336,999999
88888,968,346,999999
88888,973,360,999999
88888,968,368,999999
88888,968,376,999999
88888,966,385,999999
88888,966,393,999999
88888,966,399,999999
88888,966,409,999999
88888,964,419,999999
