8888,382,755,9999
8888,395,755,9999
8888,410,755,9999
8888,429,757,9999
8888,445,757,9999
8888,464,757,9999
8888,480,754,9999
8888,499,747,9999
8888,514,745,9999
8888,503,759,9999
8888,492,766,9999
8888,482,775,9999
8888,472,780,9999
8888,457,790,9999
8888,441,799,9999
8888,422,802,9999
8888,405,803,9999
8888,392,805,9999
8888,389,813,9999
8888,392,824,9999
8888,403,827,9999
8888,420,828,9999
8888,444,831,9999
8888,468,831,9999
8888,494,831,9999
8888,515,831,9999
8888,543,815,9999
8888,569,800,9999
8888,585,790,9999
8888,598,790,9999
8888,592,806,9999
8888,583,816,9999
8888,572,829,9999
8888,563,844,9999
8888,553,858,9999
8888,541,871,9999
8888,532,880,9999
8888,515,886,9999
8888,491,893,9999
8888,468,900,9999
8888,447,901,9999
8888,431,901,9999
8888,428,912,9999
8888,434,915,9999
8888,444,916,9999
8888,456,916,9999
8888,471,916,9999
8888,482,916,9999
8888,494,912,9999
8888,510,904,9999
8888,524,902,9999
8888,532,899,9999
8888,540,896,9999
8888,548,887,9999
8888,562,880,9999
8888,569,880,9999
8888,566,890,9999
8888,559,896,9999
8888,550,904,9999
8888,543,915,9999
8888,533,925,9999
8888,521,936,9999
8888,509,947,9999
8888,492,953,9999
8888,476,955,9999
8888,405,959,9999
8888,410,979,9999
8888,425,983,9999
8888,434,986,9999
8888,445,986,9999
8888,459,986,9999
8888,476,986,9999
8888,491,982,9999
8888,486,1001,9999
8888,473,1011,9999
8888,453,1015,9999
8888,434,1016,9999
8888,409,1018,9999
8888,425,1028,9999
8888,436,1034,9999
8888,445,1040,9999
8888,456,1046,9999
8888,467,1053,9999
8888,470,1060,9999
8888,417,1063,9999
8888,392,1028,9999
8888,378,1030,9999
8888,352,1053,9999
8888,309,1047,9999
8888,347,1025,9999
8888,348,1012,9999
8888,331,1012,9999
8888,284,1011,9999
8888,270,1005,9999
8888,256,998,9999
8888,242,986,9999
8888,229,973,9999
8888,222,962,9999
8888,242,966,9999
8888,260,976,9999
8888,286,978,9999
8888,309,979,9999
8888,319,970,9999
8888,319,960,9999
8888,291,960,9999
8888,264,955,9999
8888,235,953,9999
8888,219,946,9999
8888,205,939,9999
8888,190,925,9999
8888,177,912,9999
8888,170,899,9999
8888,160,885,9999
8888,152,873,9999
8888,176,885,9999
8888,198,899,9999
8888,215,904,9999
8888,237,906,9999
8888,321,912,9999
8888,321,900,9999
8888,286,897,9999
8888,260,896,9999
8888,238,886,9999
8888,224,880,9999
8888,207,877,9999
8888,189,866,9999
8888,180,852,9999
8888,168,841,9999
8888,155,831,9999
8888,145,817,9999
8888,138,805,9999
8888,135,785,9999
8888,151,793,9999
8888,165,806,9999
8888,184,822,9999
8888,196,828,9999
8888,218,834,9999
8888,241,835,9999
8888,268,835,9999
8888,289,834,9999
8888,314,816,9999
8888,310,809,9999
8888,283,809,9999
8888,256,803,9999
8888,238,786,9999
8888,228,768,9999
8888,230,757,9999
8888,256,762,9999
8888,271,763,9999
8888,303,766,9999
8888,324,759,9999
8888,376,757,9999
